timestamp,location,country,temperature,feels_like,weather,humidity,wind_speed,wind_dir,pressure,uv_index
2025-07-18T16:58:32.976412,Karachi,Pakistan,34.1,43.9,Mist,47,20.9,WSW,1000.0,2.7
2025-07-18T16:58:43.161219,Karachi,Pakistan,34.1,43.9,Mist,47,20.9,WSW,1000.0,2.7
2025-07-18T16:58:53.556910,Karachi,Pakistan,34.1,43.9,Mist,47,20.9,WSW,1000.0,2.7
2025-07-18T16:59:03.777946,Karachi,Pakistan,34.1,43.9,Mist,47,20.9,WSW,1000.0,2.7
2025-07-18T16:59:13.977462,Karachi,Pakistan,34.1,43.9,Mist,47,20.9,WSW,1000.0,2.7
2025-07-18T16:59:24.177882,Karachi,Pakistan,34.1,43.9,Mist,47,20.9,WSW,1000.0,2.7
2025-07-18T16:59:34.454553,Karachi,Pakistan,34.1,43.9,Mist,47,20.9,WSW,1000.0,2.7
2025-07-18T16:59:44.641888,Karachi,Pakistan,34.1,43.9,Mist,47,20.9,WSW,1000.0,2.7
2025-07-18T16:59:55.227119,Karachi,Pakistan,34.1,44.7,Mist,47,21.2,WSW,1000.0,0.9
2025-07-18T17:00:05.891903,Karachi,Pakistan,34.1,44.7,Mist,47,21.2,WSW,1000.0,0.9
2025-07-18T17:00:16.188497,Karachi,Pakistan,34.1,44.7,Mist,47,21.2,WSW,1000.0,0.9
2025-07-18T17:00:26.378607,Karachi,Pakistan,34.1,44.7,Mist,47,21.2,WSW,1000.0,0.9
2025-07-18T17:00:36.573716,Karachi,Pakistan,34.1,44.7,Mist,47,21.2,WSW,1000.0,0.9
2025-07-18T17:00:47.183077,Karachi,Pakistan,34.1,44.7,Mist,47,21.2,WSW,1000.0,0.9
2025-07-18T17:00:57.398381,Karachi,Pakistan,34.1,44.7,Mist,47,21.2,WSW,1000.0,0.9
2025-07-18T17:01:07.649376,Karachi,Pakistan,34.1,44.7,Mist,47,21.2,WSW,1000.0,0.9
2025-07-18T17:01:17.841460,Karachi,Pakistan,34.1,44.7,Mist,47,21.2,WSW,1000.0,0.9
2025-07-18T17:01:28.366188,Karachi,Pakistan,34.1,44.7,Mist,47,21.2,WSW,1000.0,0.9
2025-07-18T17:01:38.593620,Karachi,Pakistan,34.1,44.7,Mist,47,21.2,WSW,1000.0,0.9
2025-07-18T17:01:49.059410,Karachi,Pakistan,34.1,44.7,Mist,47,21.2,WSW,1000.0,0.9
2025-07-18T17:01:59.257722,Karachi,Pakistan,34.1,44.7,Mist,47,21.2,WSW,1000.0,0.9
2025-07-18T17:02:09.462761,Karachi,Pakistan,34.1,44.7,Mist,47,21.2,WSW,1000.0,0.9
2025-07-18T17:02:19.840755,Karachi,Pakistan,34.1,44.7,Mist,47,21.2,WSW,1000.0,0.9
2025-07-18T17:02:30.037334,Karachi,Pakistan,34.1,44.7,Mist,47,21.2,WSW,1000.0,0.9
2025-07-18T17:02:40.248045,Karachi,Pakistan,34.1,44.7,Mist,47,21.2,WSW,1000.0,0.9
2025-07-18T17:02:50.516327,Karachi,Pakistan,34.1,44.7,Mist,47,21.2,WSW,1000.0,0.9
2025-07-18T17:03:00.868860,Karachi,Pakistan,34.1,44.7,Mist,47,21.2,WSW,1000.0,0.9
2025-07-18T17:03:11.056943,Karachi,Pakistan,34.1,44.7,Mist,47,21.2,WSW,1000.0,0.9
2025-07-18T17:03:21.257181,Karachi,Pakistan,34.1,44.7,Mist,47,21.2,WSW,1000.0,0.9
2025-07-18T17:03:31.545719,Karachi,Pakistan,34.1,44.7,Mist,47,21.2,WSW,1000.0,0.9
2025-07-18T17:03:41.722525,Karachi,Pakistan,34.1,44.7,Mist,47,21.2,WSW,1000.0,0.9
2025-07-18T17:03:51.896302,Karachi,Pakistan,34.1,44.7,Mist,47,21.2,WSW,1000.0,0.9
2025-07-18T17:04:02.079690,Karachi,Pakistan,34.1,44.7,Mist,47,21.2,WSW,1000.0,0.9
2025-07-18T17:04:12.530183,Karachi,Pakistan,34.1,44.7,Mist,47,21.2,WSW,1000.0,0.9
2025-07-18T17:04:22.809882,Karachi,Pakistan,34.1,44.7,Mist,47,21.2,WSW,1000.0,0.9
2025-07-18T17:04:33.067779,Karachi,Pakistan,34.1,44.7,Mist,47,21.2,WSW,1000.0,0.9
2025-07-18T17:04:43.255928,Karachi,Pakistan,34.1,44.7,Mist,47,21.2,WSW,1000.0,0.9
2025-07-18T17:04:53.813081,Karachi,Pakistan,34.1,44.7,Mist,47,21.2,WSW,1000.0,0.9
2025-07-18T17:05:04.073310,Karachi,Pakistan,34.1,44.7,Mist,47,21.2,WSW,1000.0,0.9
2025-07-18T17:05:14.379058,Karachi,Pakistan,34.1,44.7,Mist,47,21.2,WSW,1000.0,0.9
2025-07-18T17:05:24.594642,Karachi,Pakistan,34.1,44.7,Mist,47,21.2,WSW,1000.0,0.9
2025-07-18T17:05:35.370126,Karachi,Pakistan,34.1,44.7,Mist,47,21.2,WSW,1000.0,0.9
2025-07-18T17:05:45.720436,Karachi,Pakistan,34.1,44.7,Mist,47,21.2,WSW,1000.0,0.9
2025-07-18T17:05:56.152515,Karachi,Pakistan,34.1,44.7,Mist,47,21.2,WSW,1000.0,0.9
2025-07-18T17:06:06.496934,Karachi,Pakistan,34.1,44.7,Mist,47,21.2,WSW,1000.0,0.9
2025-07-18T17:06:19.680171,Karachi,Pakistan,34.1,44.7,Mist,47,21.2,WSW,1000.0,0.9
2025-07-18T17:06:30.008413,Karachi,Pakistan,34.1,44.7,Mist,47,21.2,WSW,1000.0,0.9
2025-07-18T17:06:40.393438,Karachi,Pakistan,34.1,44.7,Mist,47,21.2,WSW,1000.0,0.9
2025-07-18T17:06:50.750635,Karachi,Pakistan,34.1,44.7,Mist,47,21.2,WSW,1000.0,0.9
2025-07-18T17:07:01.386262,Karachi,Pakistan,34.1,44.7,Mist,47,21.2,WSW,1000.0,0.9
2025-07-18T17:07:11.726738,Karachi,Pakistan,34.1,44.7,Mist,47,21.2,WSW,1000.0,0.9
2025-07-18T17:07:22.072579,Karachi,Pakistan,34.1,44.7,Mist,47,21.2,WSW,1000.0,0.9
2025-07-18T17:07:32.424791,Karachi,Pakistan,34.1,44.7,Mist,47,21.2,WSW,1000.0,0.9
2025-07-18T17:07:42.784248,Karachi,Pakistan,34.1,44.7,Mist,47,21.2,WSW,1000.0,0.9
2025-07-18T17:07:53.203638,Karachi,Pakistan,34.1,44.7,Mist,47,21.2,WSW,1000.0,0.9
2025-07-18T17:08:03.648274,Karachi,Pakistan,34.1,44.7,Mist,47,21.2,WSW,1000.0,0.9
2025-07-18T17:08:14.087670,Karachi,Pakistan,34.1,44.7,Mist,47,21.2,WSW,1000.0,0.9
2025-07-18T17:08:24.735626,Karachi,Pakistan,34.1,44.7,Mist,47,21.2,WSW,1000.0,0.9
2025-07-18T17:08:35.343232,Karachi,Pakistan,34.1,44.7,Mist,47,21.2,WSW,1000.0,0.9
2025-07-18T17:08:49.720229,Karachi,Pakistan,34.1,44.7,Mist,47,21.2,WSW,1000.0,0.9
2025-07-18T17:09:00.253401,Karachi,Pakistan,34.1,44.7,Mist,47,21.2,WSW,1000.0,0.9
2025-07-18T17:09:10.684397,Karachi,Pakistan,34.1,44.7,Mist,47,21.2,WSW,1000.0,0.9
2025-07-18T17:41:08.278371,Karachi,Pakistan,33.3,42.3,Mist,49,21.2,WSW,1000.0,0.9
2025-07-18T17:41:18.530029,Karachi,Pakistan,33.3,42.3,Mist,49,21.2,WSW,1000.0,0.9
2025-07-18T17:41:28.707828,Karachi,Pakistan,33.3,42.3,Mist,49,21.2,WSW,1000.0,0.9
2025-07-18T17:41:38.881748,Karachi,Pakistan,33.3,42.3,Mist,49,21.2,WSW,1000.0,0.9
2025-07-18T17:41:49.095393,Karachi,Pakistan,33.3,42.3,Mist,49,21.2,WSW,1000.0,0.9
2025-07-18T17:41:59.275540,Karachi,Pakistan,33.3,42.3,Mist,49,21.2,WSW,1000.0,0.9
2025-07-18T17:42:09.458226,Karachi,Pakistan,33.3,42.3,Mist,49,21.2,WSW,1000.0,0.9
2025-07-18T17:42:19.732063,Karachi,Pakistan,33.3,42.3,Mist,49,21.2,WSW,1000.0,0.9
2025-07-18T17:42:29.913434,Karachi,Pakistan,33.3,42.3,Mist,49,21.2,WSW,1000.0,0.9
2025-07-18T17:42:40.094408,Karachi,Pakistan,33.3,42.3,Mist,49,21.2,WSW,1000.0,0.9
2025-07-18T17:42:50.274037,Karachi,Pakistan,33.3,42.3,Mist,49,21.2,WSW,1000.0,0.9
2025-07-18T17:43:00.541404,Karachi,Pakistan,33.3,42.3,Mist,49,21.2,WSW,1000.0,0.9
2025-07-18T17:43:10.727919,Karachi,Pakistan,33.3,42.3,Mist,49,21.2,WSW,1000.0,0.9
2025-07-18T17:43:20.914456,Karachi,Pakistan,33.3,42.3,Mist,49,21.2,WSW,1000.0,0.9
2025-07-18T17:43:31.119919,Karachi,Pakistan,33.3,42.3,Mist,49,21.2,WSW,1000.0,0.9
2025-07-18T17:43:41.386632,Karachi,Pakistan,33.3,42.3,Mist,49,21.2,WSW,1000.0,0.9
2025-07-18T17:43:51.564466,Karachi,Pakistan,33.3,42.3,Mist,49,21.2,WSW,1000.0,0.9
2025-07-18T17:44:01.744703,Karachi,Pakistan,33.3,42.3,Mist,49,21.2,WSW,1000.0,0.9
2025-07-18T17:44:12.091115,Karachi,Pakistan,33.3,42.3,Mist,49,21.2,WSW,1000.0,0.9
2025-07-18T17:44:22.289159,Karachi,Pakistan,33.3,42.3,Mist,49,21.2,WSW,1000.0,0.9
2025-07-18T17:44:32.479640,Karachi,Pakistan,33.3,42.3,Mist,49,21.2,WSW,1000.0,0.9
2025-07-18T17:44:42.670940,Karachi,Pakistan,33.3,42.3,Mist,49,21.2,WSW,1000.0,0.9
2025-07-18T17:44:52.947407,Karachi,Pakistan,33.3,42.3,Mist,49,21.2,WSW,1000.0,0.9
2025-07-18T17:45:03.128576,Karachi,Pakistan,33.3,42.3,Mist,49,21.2,WSW,1000.0,0.9
2025-07-18T17:45:13.315777,Karachi,Pakistan,33.3,42.3,Mist,49,21.2,WSW,1000.0,0.9
2025-07-18T17:45:23.497591,Karachi,Pakistan,33.3,42.3,Mist,49,21.2,WSW,1000.0,0.9
2025-07-18T17:45:33.696308,Karachi,Pakistan,33.3,42.3,Mist,49,21.2,WSW,1000.0,0.9
2025-07-18T17:45:43.873165,Karachi,Pakistan,33.3,42.3,Mist,49,21.2,WSW,1000.0,0.9
2025-07-18T17:45:54.052475,Karachi,Pakistan,33.3,42.3,Mist,49,21.2,WSW,1000.0,0.9
2025-07-18T17:46:04.233152,Karachi,Pakistan,33.3,42.3,Mist,49,21.2,WSW,1000.0,0.9
2025-07-18T17:46:14.451639,Karachi,Pakistan,33.3,42.3,Mist,49,21.2,WSW,1000.0,0.9
2025-07-18T17:46:24.640313,Karachi,Pakistan,33.3,42.3,Mist,49,21.2,WSW,1000.0,0.9
2025-07-18T17:46:34.823621,Karachi,Pakistan,33.3,42.3,Mist,49,21.2,WSW,1000.0,0.9
2025-07-18T17:46:45.093786,Karachi,Pakistan,33.3,42.3,Mist,49,21.2,WSW,1000.0,0.9
2025-07-18T17:46:55.284260,Karachi,Pakistan,33.3,42.3,Mist,49,21.2,WSW,1000.0,0.9
2025-07-18T17:47:05.465857,Karachi,Pakistan,33.3,42.3,Mist,49,21.2,WSW,1000.0,0.9
2025-07-18T17:47:15.849465,Karachi,Pakistan,33.4,42.6,Mist,49,21.2,WSW,1000.0,0.9
2025-07-18T17:47:26.131421,Karachi,Pakistan,33.4,42.6,Mist,49,21.2,WSW,1000.0,0.9
2025-07-18T17:47:36.306332,Karachi,Pakistan,33.4,42.6,Mist,49,21.2,WSW,1000.0,0.9
2025-07-18T17:47:46.487107,Karachi,Pakistan,33.4,42.6,Mist,49,21.2,WSW,1000.0,0.9
2025-07-18T17:47:56.677019,Karachi,Pakistan,33.4,42.6,Mist,49,21.2,WSW,1000.0,0.9
2025-07-18T17:48:06.874997,Karachi,Pakistan,33.4,42.6,Mist,49,21.2,WSW,1000.0,0.9
2025-07-18T17:48:17.307034,Karachi,Pakistan,33.4,42.6,Mist,49,21.2,WSW,1000.0,0.9
2025-07-18T17:48:27.490043,Karachi,Pakistan,33.4,42.6,Mist,49,21.2,WSW,1000.0,0.9
2025-07-18T17:48:37.673714,Karachi,Pakistan,33.4,42.6,Mist,49,21.2,WSW,1000.0,0.9
2025-07-18T17:48:47.960831,Karachi,Pakistan,33.4,42.6,Mist,49,21.2,WSW,1000.0,0.9
2025-07-18T17:48:58.139642,Karachi,Pakistan,33.4,42.6,Mist,49,21.2,WSW,1000.0,0.9
2025-07-18T17:49:08.318798,Karachi,Pakistan,33.4,42.6,Mist,49,21.2,WSW,1000.0,0.9
2025-07-18T17:49:18.492025,Karachi,Pakistan,33.4,42.6,Mist,49,21.2,WSW,1000.0,0.9
2025-07-18T17:49:28.763791,Karachi,Pakistan,33.4,42.6,Mist,49,21.2,WSW,1000.0,0.9
2025-07-18T17:49:38.951496,Karachi,Pakistan,33.4,42.6,Mist,49,21.2,WSW,1000.0,0.9
2025-07-18T17:49:49.131654,Karachi,Pakistan,33.4,42.6,Mist,49,21.2,WSW,1000.0,0.9
2025-07-18T17:49:59.318767,Karachi,Pakistan,33.4,42.6,Mist,49,21.2,WSW,1000.0,0.9
2025-07-18T17:50:09.586486,Karachi,Pakistan,33.4,42.6,Mist,49,21.2,WSW,1000.0,0.9
2025-07-18T17:50:19.962262,Karachi,Pakistan,33.4,42.6,Mist,49,21.2,WSW,1000.0,0.9
2025-07-18T17:50:30.144795,Karachi,Pakistan,33.4,42.6,Mist,49,21.2,WSW,1000.0,0.9
2025-07-18T17:50:40.326208,Karachi,Pakistan,33.4,42.6,Mist,49,21.2,WSW,1000.0,0.9
2025-07-18T17:50:50.596155,Karachi,Pakistan,33.4,42.6,Mist,49,21.2,WSW,1000.0,0.9
2025-07-18T17:51:00.785124,Karachi,Pakistan,33.4,42.6,Mist,49,21.2,WSW,1000.0,0.9
2025-07-18T17:51:10.970473,Karachi,Pakistan,33.4,42.6,Mist,49,21.2,WSW,1000.0,0.9
2025-07-18T17:51:21.163690,Karachi,Pakistan,33.4,42.6,Mist,49,21.2,WSW,1000.0,0.9
2025-07-18T17:51:31.447752,Karachi,Pakistan,33.4,42.6,Mist,49,21.2,WSW,1000.0,0.9
2025-07-18T17:51:41.641424,Karachi,Pakistan,33.4,42.6,Mist,49,21.2,WSW,1000.0,0.9
2025-07-18T17:51:51.821034,Karachi,Pakistan,33.4,42.6,Mist,49,21.2,WSW,1000.0,0.9
2025-07-18T17:52:02.009307,Karachi,Pakistan,33.4,42.6,Mist,49,21.2,WSW,1000.0,0.9
2025-07-18T17:52:12.287075,Karachi,Pakistan,33.4,42.6,Mist,49,21.2,WSW,1000.0,0.9
2025-07-18T17:52:22.471335,Karachi,Pakistan,33.4,42.6,Mist,49,21.2,WSW,1000.0,0.9
2025-07-18T17:52:32.660209,Karachi,Pakistan,33.4,42.6,Mist,49,21.2,WSW,1000.0,0.9
2025-07-18T17:52:42.844400,Karachi,Pakistan,33.4,42.6,Mist,49,21.2,WSW,1000.0,0.9
2025-07-18T17:52:53.119602,Karachi,Pakistan,33.4,42.6,Mist,49,21.2,WSW,1000.0,0.9
2025-07-18T17:53:03.306040,Karachi,Pakistan,33.4,42.6,Mist,49,21.2,WSW,1000.0,0.9
2025-07-18T17:53:13.495293,Karachi,Pakistan,33.4,42.6,Mist,49,21.2,WSW,1000.0,0.9
2025-07-18T17:53:23.937591,Karachi,Pakistan,33.4,42.6,Mist,49,21.2,WSW,1000.0,0.9
2025-07-18T17:53:34.211695,Karachi,Pakistan,33.4,42.6,Mist,49,21.2,WSW,1000.0,0.9
2025-07-18T17:53:44.386477,Karachi,Pakistan,33.4,42.6,Mist,49,21.2,WSW,1000.0,0.9
2025-07-18T17:53:54.575063,Karachi,Pakistan,33.4,42.6,Mist,49,21.2,WSW,1000.0,0.9
2025-07-18T17:54:04.760783,Karachi,Pakistan,33.4,42.6,Mist,49,21.2,WSW,1000.0,0.9
2025-07-18T17:54:15.049337,Karachi,Pakistan,33.4,42.6,Mist,49,21.2,WSW,1000.0,0.9
2025-07-18T17:54:25.237972,Karachi,Pakistan,33.4,42.6,Mist,49,21.2,WSW,1000.0,0.9
2025-07-18T17:54:35.429172,Karachi,Pakistan,33.4,42.6,Mist,49,21.2,WSW,1000.0,0.9
2025-07-18T17:54:45.608380,Karachi,Pakistan,33.4,42.6,Mist,49,21.2,WSW,1000.0,0.9
2025-07-18T17:54:55.876818,Karachi,Pakistan,33.4,42.6,Mist,49,21.2,WSW,1000.0,0.9
2025-07-18T17:55:06.056042,Karachi,Pakistan,33.4,42.6,Mist,49,21.2,WSW,1000.0,0.9
2025-07-18T17:55:16.237052,Karachi,Pakistan,33.4,42.6,Mist,49,21.2,WSW,1000.0,0.9
2025-07-18T17:55:26.426023,Karachi,Pakistan,33.4,42.6,Mist,49,21.2,WSW,1000.0,0.9
2025-07-18T17:55:36.697150,Karachi,Pakistan,33.4,42.6,Mist,49,21.2,WSW,1000.0,0.9
2025-07-18T17:55:46.900851,Karachi,Pakistan,33.4,42.6,Mist,49,21.2,WSW,1000.0,0.9
2025-07-18T17:55:57.094310,Karachi,Pakistan,33.4,42.6,Mist,49,21.2,WSW,1000.0,0.9
2025-07-18T17:56:07.281426,Karachi,Pakistan,33.4,42.6,Mist,49,21.2,WSW,1000.0,0.9
2025-07-18T17:56:17.555651,Karachi,Pakistan,33.4,42.6,Mist,49,21.2,WSW,1000.0,0.9
2025-07-18T17:56:27.900421,Karachi,Pakistan,33.4,42.6,Mist,49,21.2,WSW,1000.0,0.9
2025-07-18T17:56:38.091562,Karachi,Pakistan,33.4,42.6,Mist,49,21.2,WSW,1000.0,0.9
2025-07-18T18:07:36.924240,Karachi,Pakistan,33.1,42.6,Mist,49,23.4,WSW,1000.0,0.4
2025-07-18T18:07:47.110514,Karachi,Pakistan,33.1,42.6,Mist,49,23.4,WSW,1000.0,0.4
2025-07-18T18:07:57.289334,Karachi,Pakistan,33.1,42.6,Mist,49,23.4,WSW,1000.0,0.4
2025-07-18T18:08:07.465743,Karachi,Pakistan,33.1,42.6,Mist,49,23.4,WSW,1000.0,0.4
2025-07-18T18:08:17.642847,Karachi,Pakistan,33.1,42.6,Mist,49,23.4,WSW,1000.0,0.4
2025-07-18T18:08:27.813558,Karachi,Pakistan,33.1,42.6,Mist,49,23.4,WSW,1000.0,0.4
2025-07-18T18:08:37.987505,Karachi,Pakistan,33.1,42.6,Mist,49,23.4,WSW,1000.0,0.4
2025-07-18T18:08:48.156829,Karachi,Pakistan,33.1,42.6,Mist,49,23.4,WSW,1000.0,0.4
2025-07-18T18:08:58.427036,Karachi,Pakistan,33.1,42.6,Mist,49,23.4,WSW,1000.0,0.4
2025-07-18T18:09:08.603740,Karachi,Pakistan,33.1,42.6,Mist,49,23.4,WSW,1000.0,0.4
2025-07-18T18:09:18.788014,Karachi,Pakistan,33.1,42.6,Mist,49,23.4,WSW,1000.0,0.4
2025-07-18T18:09:28.968403,Karachi,Pakistan,33.1,42.6,Mist,49,23.4,WSW,1000.0,0.4
2025-07-18T18:09:39.259241,Karachi,Pakistan,33.1,42.6,Mist,49,23.4,WSW,1000.0,0.4
2025-07-18T18:09:49.485440,Karachi,Pakistan,33.1,42.6,Mist,49,23.4,WSW,1000.0,0.4
2025-07-18T18:09:59.671958,Karachi,Pakistan,33.1,42.6,Mist,49,23.4,WSW,1000.0,0.4
2025-07-18T18:10:09.853213,Karachi,Pakistan,33.1,42.6,Mist,49,23.4,WSW,1000.0,0.4
2025-07-18T18:10:20.173142,Karachi,Pakistan,33.1,42.6,Mist,49,23.4,WSW,1000.0,0.4
2025-07-18T18:10:30.358476,Karachi,Pakistan,33.1,42.6,Mist,49,23.4,WSW,1000.0,0.4
2025-07-18T18:10:40.704346,Karachi,Pakistan,33.1,42.6,Mist,49,23.4,WSW,1000.0,0.4
2025-07-18T18:10:50.888686,Karachi,Pakistan,33.1,42.6,Mist,49,23.4,WSW,1000.0,0.4
2025-07-18T18:11:01.191244,Karachi,Pakistan,33.1,42.6,Mist,49,23.4,WSW,1000.0,0.4
2025-07-18T18:11:11.382327,Karachi,Pakistan,33.1,42.6,Mist,49,23.4,WSW,1000.0,0.4
2025-07-18T18:11:21.566374,Karachi,Pakistan,33.1,42.6,Mist,49,23.4,WSW,1000.0,0.4
2025-07-18T18:11:31.752265,Karachi,Pakistan,33.1,42.6,Mist,49,23.4,WSW,1000.0,0.4
2025-07-18T18:11:42.033708,Karachi,Pakistan,33.1,42.6,Mist,49,23.4,WSW,1000.0,0.4
2025-07-18T18:11:52.214703,Karachi,Pakistan,33.1,42.6,Mist,49,23.4,WSW,1000.0,0.4
2025-07-18T18:12:02.398630,Karachi,Pakistan,33.1,42.6,Mist,49,23.4,WSW,1000.0,0.4
2025-07-18T18:12:12.585433,Karachi,Pakistan,33.1,42.6,Mist,49,23.4,WSW,1000.0,0.4
2025-07-18T18:12:22.865345,Karachi,Pakistan,33.1,42.6,Mist,49,23.4,WSW,1000.0,0.4
2025-07-18T18:12:33.058252,Karachi,Pakistan,33.1,42.6,Mist,49,23.4,WSW,1000.0,0.4
2025-07-18T18:12:43.242742,Karachi,Pakistan,33.1,42.6,Mist,49,23.4,WSW,1000.0,0.4
2025-07-18T18:12:53.432738,Karachi,Pakistan,33.1,42.6,Mist,49,23.4,WSW,1000.0,0.4
2025-07-18T18:13:03.703431,Karachi,Pakistan,33.1,42.6,Mist,49,23.4,WSW,1000.0,0.4
2025-07-18T18:13:13.884059,Karachi,Pakistan,33.1,42.6,Mist,49,23.4,WSW,1000.0,0.4
2025-07-18T18:13:24.072020,Karachi,Pakistan,33.1,42.6,Mist,49,23.4,WSW,1000.0,0.4
2025-07-18T18:13:34.255532,Karachi,Pakistan,33.1,42.6,Mist,49,23.4,WSW,1000.0,0.4
2025-07-18T18:13:44.625989,Karachi,Pakistan,33.1,42.6,Mist,49,23.4,WSW,1000.0,0.4
2025-07-18T18:13:54.804858,Karachi,Pakistan,33.1,42.6,Mist,49,23.4,WSW,1000.0,0.4
2025-07-18T18:14:04.993595,Karachi,Pakistan,33.1,42.6,Mist,49,23.4,WSW,1000.0,0.4
2025-07-18T18:14:15.205466,Karachi,Pakistan,33.1,42.6,Mist,49,23.4,WSW,1000.0,0.4
2025-07-18T18:14:25.408907,Karachi,Pakistan,33.1,42.6,Mist,49,23.4,WSW,1000.0,0.4
2025-07-18T18:14:35.809859,Karachi,Pakistan,33.1,42.6,Mist,49,23.4,WSW,1000.0,0.4
2025-07-18T18:14:45.982347,Karachi,Pakistan,33.1,42.6,Mist,49,23.4,WSW,1000.0,0.4
2025-07-18T18:14:56.202284,Karachi,Pakistan,33.1,42.6,Mist,49,23.4,WSW,1000.0,0.4
2025-07-18T18:15:06.394540,Karachi,Pakistan,33.1,42.6,Mist,49,23.4,WSW,1000.0,0.4
2025-07-18T18:15:16.577239,Karachi,Pakistan,33.1,42.6,Mist,49,23.4,WSW,1000.0,0.4
2025-07-18T18:15:26.756338,Karachi,Pakistan,33.1,42.6,Mist,49,23.4,WSW,1000.0,0.4
2025-07-18T18:15:37.118595,Karachi,Pakistan,33.1,42.6,Mist,49,23.4,WSW,1000.0,0.4
2025-07-18T18:15:47.293711,Karachi,Pakistan,33.1,42.6,Mist,49,23.4,WSW,1000.0,0.4
2025-07-18T18:15:57.471746,Karachi,Pakistan,33.1,42.6,Mist,49,23.4,WSW,1000.0,0.4
2025-07-18T18:16:07.649720,Karachi,Pakistan,33.1,42.6,Mist,49,23.4,WSW,1000.0,0.4
2025-07-18T18:16:17.931519,Karachi,Pakistan,33.1,42.6,Mist,49,23.4,WSW,1000.0,0.4
2025-07-18T18:16:28.115479,Karachi,Pakistan,33.1,42.6,Mist,49,23.4,WSW,1000.0,0.4
2025-07-18T18:16:38.303950,Karachi,Pakistan,33.1,42.6,Mist,49,23.4,WSW,1000.0,0.4
2025-07-18T18:16:48.650951,Karachi,Pakistan,32.1,39.8,Mist,56,23.4,WSW,1000.0,0.4
2025-07-18T18:16:58.925708,Karachi,Pakistan,32.1,39.8,Mist,56,23.4,WSW,1000.0,0.4
2025-07-18T18:17:09.112740,Karachi,Pakistan,32.1,39.8,Mist,56,23.4,WSW,1000.0,0.4
2025-07-18T18:17:19.302363,Karachi,Pakistan,32.1,39.8,Mist,56,23.4,WSW,1000.0,0.4
2025-07-18T18:17:30.333315,Karachi,Pakistan,32.1,39.8,Mist,56,23.4,WSW,1000.0,0.4
2025-07-18T18:17:40.533923,Karachi,Pakistan,32.1,39.8,Mist,56,23.4,WSW,1000.0,0.4
2025-07-18T18:17:50.709540,Karachi,Pakistan,32.1,39.8,Mist,56,23.4,WSW,1000.0,0.4
2025-07-18T18:18:00.898446,Karachi,Pakistan,32.1,39.8,Mist,56,23.4,WSW,1000.0,0.4
2025-07-18T18:18:11.090855,Karachi,Pakistan,32.1,39.8,Mist,56,23.4,WSW,1000.0,0.4
2025-07-18T18:18:21.371196,Karachi,Pakistan,32.1,39.8,Mist,56,23.4,WSW,1000.0,0.4
2025-07-18T18:18:31.553433,Karachi,Pakistan,32.1,39.8,Mist,56,23.4,WSW,1000.0,0.4
2025-07-18T18:18:41.737350,Karachi,Pakistan,32.1,39.8,Mist,56,23.4,WSW,1000.0,0.4
2025-07-18T18:18:51.924191,Karachi,Pakistan,32.1,39.8,Mist,56,23.4,WSW,1000.0,0.4
2025-07-18T18:19:02.211832,Karachi,Pakistan,32.1,39.8,Mist,56,23.4,WSW,1000.0,0.4
2025-07-18T18:19:12.393080,Karachi,Pakistan,32.1,39.8,Mist,56,23.4,WSW,1000.0,0.4
2025-07-18T18:19:22.566250,Karachi,Pakistan,32.1,39.8,Mist,56,23.4,WSW,1000.0,0.4
2025-07-18T18:19:32.746169,Karachi,Pakistan,32.1,39.8,Mist,56,23.4,WSW,1000.0,0.4
2025-07-18T18:19:43.039800,Karachi,Pakistan,32.1,39.8,Mist,56,23.4,WSW,1000.0,0.4
2025-07-18T18:19:53.380557,Karachi,Pakistan,32.1,39.8,Mist,56,23.4,WSW,1000.0,0.4
2025-07-18T18:20:03.575615,Karachi,Pakistan,32.1,39.8,Mist,56,23.4,WSW,1000.0,0.4
2025-07-18T18:20:13.759613,Karachi,Pakistan,32.1,39.8,Mist,56,23.4,WSW,1000.0,0.4
2025-07-18T18:20:24.049043,Karachi,Pakistan,32.1,39.8,Mist,56,23.4,WSW,1000.0,0.4
2025-07-18T18:20:34.231128,Karachi,Pakistan,32.1,39.8,Mist,56,23.4,WSW,1000.0,0.4
2025-07-18T18:20:44.408199,Karachi,Pakistan,32.1,39.8,Mist,56,23.4,WSW,1000.0,0.4
2025-07-18T18:20:54.590057,Karachi,Pakistan,32.1,39.8,Mist,56,23.4,WSW,1000.0,0.4
2025-07-18T18:21:04.867133,Karachi,Pakistan,32.1,39.8,Mist,56,23.4,WSW,1000.0,0.4
2025-07-18T18:21:15.051415,Karachi,Pakistan,32.1,39.8,Mist,56,23.4,WSW,1000.0,0.4
2025-07-18T18:21:25.226582,Karachi,Pakistan,32.1,39.8,Mist,56,23.4,WSW,1000.0,0.4
2025-07-18T18:21:35.409388,Karachi,Pakistan,32.1,39.8,Mist,56,23.4,WSW,1000.0,0.4
2025-07-18T18:21:45.694247,Karachi,Pakistan,32.1,39.8,Mist,56,23.4,WSW,1000.0,0.4
2025-07-18T18:21:55.877698,Karachi,Pakistan,32.1,39.8,Mist,56,23.4,WSW,1000.0,0.4
2025-07-18T18:22:06.056921,Karachi,Pakistan,32.1,39.8,Mist,56,23.4,WSW,1000.0,0.4
